particle,kinetic_energy_mev,angle_deg,events,include_steel,geant4_version_number,nonzero_probability,mean_deposit_mev,std_deposit_mev,q0_deposit_mev,q0.1_deposit_mev,q0.25_deposit_mev,q0.5_deposit_mev,q0.75_deposit_mev,q0.9_deposit_mev,q0.99_deposit_mev,q1_deposit_mev,p_ge_0.25mip,p_ge_0.5mip,p_ge_1mip,p_ge_2mip
gamma,0.5,60.0,3000,True,1141,0.322,0.06349497599606983,0.11266356714178108,0.0,0.0,0.0,0.0,0.08321093309268685,0.2818925207935949,0.38099155056960565,0.43090111220623156,0.0,0.0,0.0,0.0
gamma,0.5,70.0,3000,True,1141,0.414,0.0818352717252001,0.12159169155571149,0.0,0.0,0.0,0.0,0.15664831428303821,0.29868229461055545,0.3899677826704397,0.46560314809491143,0.0,0.0,0.0,0.0
gamma,1.0,0.0,3000,True,1141,0.133,0.059168692835082005,0.18117951360899276,0.0,0.0,0.0,0.0,0.0,0.19131280207099693,0.7964645905313549,0.9261019880801593,0.0023333333333333335,0.0,0.0,0.0
gamma,1.0,20.0,3000,True,1141,0.155,0.06960752633683667,0.19426878505253836,0.0,0.0,0.0,0.0,0.0,0.3084937637600605,0.794761949168914,0.9510476154635454,0.0016666666666666668,0.0,0.0,0.0
gamma,1.0,40.0,3000,True,1141,0.18233333333333332,0.08376920568180425,0.21198189521202007,0.0,0.0,0.0,0.0,0.0,0.43685033850432625,0.814468984453141,0.9099183188098737,0.0006666666666666666,0.0,0.0,0.0
gamma,1.0,60.0,3000,True,1141,0.27,0.128659621014351,0.25214531805410767,0.0,0.0,0.0,0.0,0.06055079085456738,0.6226006476786148,0.8548712859450834,0.9406015486255901,0.0016666666666666668,0.0,0.0,0.0
gamma,1.0,70.0,3000,True,1141,0.3273333333333333,0.15308173243703382,0.2658229649284706,0.0,0.0,0.0,0.0,0.2337924424076209,0.6616671176293115,0.8524241851777299,0.9389246452959592,0.0036666666666666666,0.0,0.0,0.0
gamma,3.0,0.0,3000,True,1141,0.094,0.14069506565853618,0.5148616259709844,0.0,0.0,0.0,0.0,0.0,0.0,2.681319960568249,2.921443080462546,0.065,0.039,0.0,0.0
gamma,3.0,20.0,3000,True,1141,0.1,0.15096307160430877,0.5328922655485521,0.0,0.0,0.0,0.0,0.0,0.00022646895495805283,2.6652305728770225,2.934257182232883,0.072,0.042333333333333334,0.0,0.0
gamma,3.0,40.0,3000,True,1141,0.121,0.17176765111928655,0.5591180524551351,0.0,0.0,0.0,0.0,0.0,0.3790955125692604,2.681210510856637,2.88546301461642,0.07833333333333334,0.04933333333333333,0.0,0.0
gamma,3.0,60.0,3000,True,1141,0.169,0.2587107783740634,0.6793103716827594,0.0,0.0,0.0,0.0,0.0,1.2829575597784826,2.712199761338824,2.8904493640834894,0.11866666666666667,0.07866666666666666,0.0,0.0
gamma,3.0,70.0,3000,True,1141,0.24,0.3726180567502867,0.7963903804367444,0.0,0.0,0.0,0.0,0.0,1.9742319144494551,2.75962953913187,2.9333055859959147,0.171,0.11166666666666666,0.0,0.0
gamma,10.0,0.0,3000,True,1141,0.063,0.21947478896358072,1.013009036201763,0.0,0.0,0.0,0.0,0.0,0.0,5.913992422952875,9.117962867276702,0.05466666666666667,0.04666666666666667,0.027,0.005
gamma,10.0,20.0,3000,True,1141,0.065,0.21091541092482255,0.9898963299345035,0.0,0.0,0.0,0.0,0.0,0.0,5.8077225015220115,9.127686602555452,0.05333333333333334,0.044333333333333336,0.027666666666666666,0.004333333333333333
gamma,10.0,40.0,3000,True,1141,0.09133333333333334,0.3515225702309881,1.3382806253398793,0.0,0.0,0.0,0.0,0.0,0.0,7.227041430279731,8.97800218,0.078,0.06666666666666667,0.04833333333333333,0.010333333333333333
gamma,10.0,60.0,3000,True,1141,0.13333333333333333,0.6271342463012751,1.8936458830401204,0.0,0.0,0.0,0.0,0.0,2.4064034657722906,8.97800218,9.708201197955821,0.11933333333333333,0.109,0.08166666666666667,0.03166666666666667
gamma,10.0,70.0,3000,True,1141,0.17933333333333334,0.8736595862592136,2.2393455624010556,0.0,0.0,0.0,0.0,0.0,4.356350702810694,9.30701049858359,9.932574742043036,0.15833333333333333,0.14433333333333334,0.11366666666666667,0.04833333333333333
gamma,30.0,0.0,3000,True,1141,0.059333333333333335,0.32373469640821556,1.634464508925539,0.0,0.0,0.0,0.0,0.0,0.0,8.288674374903533,22.72638798438993,0.05333333333333334,0.04833333333333333,0.03766666666666667,0.019
gamma,30.0,20.0,3000,True,1141,0.06266666666666666,0.3120922400404843,1.5016220232687432,0.0,0.0,0.0,0.0,0.0,0.0,8.41813810147539,25.133126317571378,0.05566666666666667,0.04933333333333333,0.037333333333333336,0.018
gamma,30.0,40.0,3000,True,1141,0.07633333333333334,0.4897446762861669,2.099353598515829,0.0,0.0,0.0,0.0,0.0,0.0,11.199981702486296,22.868255126000523,0.07133333333333333,0.06566666666666666,0.054,0.027333333333333334
gamma,30.0,60.0,3000,True,1141,0.12066666666666667,1.0888536142198841,3.686201515484575,0.0,0.0,0.0,0.0,0.0,2.455464781023575,20.23145855387704,26.392488017399366,0.11133333333333334,0.10466666666666667,0.09266666666666666,0.06633333333333333
gamma,30.0,70.0,3000,True,1141,0.16233333333333333,1.8648339824628983,5.100857336568564,0.0,0.0,0.0,0.0,0.0,8.896885390906075,22.842807249658357,29.221478889667196,0.153,0.14666666666666667,0.135,0.11466666666666667
gamma,100.0,0.0,3000,True,1141,0.05633333333333333,0.3113146062879191,1.4900713253795148,0.0,0.0,0.0,0.0,0.0,0.0,8.395343380979558,14.180297282109287,0.049666666666666665,0.04566666666666667,0.03866666666666667,0.023333333333333334
gamma,100.0,20.0,3000,True,1141,0.064,0.4455418985180621,2.4407618520043903,0.0,0.0,0.0,0.0,0.0,0.0,9.186929242943302,92.72638798438993,0.06233333333333333,0.059333333333333335,0.053,0.031
gamma,100.0,40.0,3000,True,1141,0.07033333333333333,0.5570040699696398,2.3020810383271177,0.0,0.0,0.0,0.0,0.0,0.0,11.445645266275719,24.71002173703003,0.06633333333333333,0.06433333333333334,0.057,0.043
gamma,100.0,60.0,3000,True,1141,0.11833333333333333,1.3536351323404978,4.3225822561249885,0.0,0.0,0.0,0.0,0.0,3.6312595360883595,19.9545098682196,40.83185266396742,0.114,0.108,0.10033333333333333,0.084
gamma,100.0,70.0,3000,True,1141,0.17533333333333334,3.163948473593461,8.4207185559482,0.0,0.0,0.0,0.0,0.0,15.232925925559039,37.423535218774575,78.2435481052852,0.17133333333333334,0.16833333333333333,0.16233333333333333,0.14433333333333334
gamma,300.0,0.0,3000,True,1141,0.072,0.4994884680498121,3.123977318243197,0.0,0.0,0.0,0.0,0.0,0.0,8.750555700867418,140.61079029052155,0.06833333333333333,0.065,0.058333333333333334,0.034666666666666665
gamma,300.0,20.0,3000,True,1141,0.07266666666666667,0.5268376073355715,2.1004074498092415,0.0,0.0,0.0,0.0,0.0,0.0,9.899933816959635,31.16391166047195,0.06933333333333333,0.06666666666666667,0.06233333333333333,0.04633333333333333
gamma,300.0,40.0,3000,True,1141,0.093,0.7586139544862841,2.6616686691292575,0.0,0.0,0.0,0.0,0.0,0.0,12.045414921368097,24.75618731153473,0.088,0.084,0.07666666666666666,0.06166666666666667
gamma,300.0,60.0,3000,True,1141,0.13633333333333333,1.760644020338202,5.087801745281176,0.0,0.0,0.0,0.0,0.0,8.710502849876637,22.117224478214908,38.57539497360556,0.132,0.127,0.11966666666666667,0.10833333333333334
gamma,300.0,70.0,3000,True,1141,0.17966666666666667,3.656957156420329,9.15530053031745,0.0,0.0,0.0,0.0,0.0,19.472079955654166,35.432127448850665,117.21620973449967,0.17666666666666667,0.17366666666666666,0.169,0.15833333333333333
gamma,1000.0,0.0,3000,True,1141,0.07566666666666666,0.4783169623768513,1.8793572806115661,0.0,0.0,0.0,0.0,0.0,0.0,8.838064780247656,19.28125532130573,0.07033333333333333,0.067,0.060333333333333336,0.03266666666666666
gamma,1000.0,20.0,3000,True,1141,0.07933333333333334,0.5189307376059918,1.98024784909536,0.0,0.0,0.0,0.0,0.0,0.0,9.267987141927941,17.91170415426205,0.07466666666666667,0.07066666666666667,0.064,0.04066666666666666
gamma,1000.0,40.0,3000,True,1141,0.09433333333333334,0.7665202696375298,2.680842424918355,0.0,0.0,0.0,0.0,0.0,0.0,12.199651760786725,21.245882857927192,0.09166666666666666,0.088,0.078,0.060333333333333336
gamma,1000.0,60.0,3000,True,1141,0.13033333333333333,1.637432582056402,4.87491398679188,0.0,0.0,0.0,0.0,0.0,6.22674784682699,21.73947531999714,39.61918506195491,0.12833333333333333,0.12366666666666666,0.11466666666666667,0.097
gamma,1000.0,70.0,3000,True,1141,0.19333333333333333,3.898558794181994,9.453560875420127,0.0,0.0,0.0,0.0,0.0,21.20542775320106,35.9861598786418,78.58049742955117,0.18833333333333332,0.18433333333333332,0.177,0.16366666666666665
gamma,3000.0,0.0,3000,True,1141,0.06533333333333333,0.4201693963740014,2.069549045741082,0.0,0.0,0.0,0.0,0.0,0.0,8.763479561057736,64.32135572414781,0.06166666666666667,0.057,0.04833333333333333,0.03
gamma,3000.0,20.0,3000,True,1141,0.08333333333333333,0.5473192807029749,2.0098565573078613,0.0,0.0,0.0,0.0,0.0,0.0,9.81831081602072,14.123966731773345,0.079,0.07466666666666667,0.06833333333333333,0.043333333333333335
gamma,3000.0,40.0,3000,True,1141,0.1,0.86020605966524,2.877862445796758,0.0,0.0,0.0,0.0,0.0,0.000442630743332158,12.876006765628055,21.812372690851713,0.095,0.09333333333333334,0.085,0.06666666666666667
gamma,3000.0,60.0,3000,True,1141,0.15266666666666667,2.1162267561271415,5.673607518012378,0.0,0.0,0.0,0.0,0.0,12.678641575114474,23.104957999747807,42.87142224139463,0.149,0.14566666666666667,0.13933333333333334,0.12233333333333334
gamma,3000.0,70.0,3000,True,1141,0.21633333333333332,4.3703908260389275,9.667521145797542,0.0,0.0,0.0,0.0,0.0,22.070388145337176,39.25709697684505,61.23235593031198,0.211,0.207,0.2,0.18466666666666667
gamma,10000.0,0.0,3000,True,1141,0.06933333333333333,0.4583407497914488,1.8667047423823315,0.0,0.0,0.0,0.0,0.0,0.0,8.674827355726588,19.26580994555531,0.06733333333333333,0.06433333333333334,0.056666666666666664,0.033666666666666664
gamma,10000.0,20.0,3000,True,1141,0.077,0.5167749901827228,1.9839847942723057,0.0,0.0,0.0,0.0,0.0,0.0,9.546622999368706,15.478172871716882,0.07266666666666667,0.06933333333333333,0.06266666666666666,0.043
gamma,10000.0,40.0,3000,True,1141,0.111,0.9646463517127772,3.097696263988605,0.0,0.0,0.0,0.0,0.0,2.933011449816633,12.475371241651713,48.079166676736584,0.107,0.103,0.097,0.07766666666666666
gamma,10000.0,60.0,3000,True,1141,0.15433333333333332,2.1223891902216496,6.265371359321829,0.0,0.0,0.0,0.0,0.0,12.092576465178494,21.837924665768995,148.4819244845945,0.14833333333333334,0.14366666666666666,0.138,0.12333333333333334
gamma,10000.0,70.0,3000,True,1141,0.20133333333333334,4.239047867990091,10.041956588486146,0.0,0.0,0.0,0.0,0.0,21.71798268849951,42.3013886865079,78.94444184631308,0.19733333333333333,0.19266666666666668,0.188,0.17133333333333334
mu-,300.0,0.0,2000,True,1141,1.0,3.993749343517189,0.9316728871727331,0.6633221248540948,3.284633265194061,3.4550061057487187,3.7129151286888185,4.174218600554463,5.1251425238201955,7.627837359893016,10.963633208594517,0.9995,0.999,0.625,0.0155
mu-,300.0,20.0,2000,True,1141,1.0,4.215984534563469,0.9541728096830371,1.8316927377864414,3.4815904952410244,3.6632130498233604,3.9436097295047388,4.432227938870022,5.222576483650449,8.310507478968228,10.792574185481941,1.0,1.0,0.826,0.0225
mu-,300.0,40.0,2000,True,1141,0.9995,5.161329304030407,1.0690656980344933,0.0,4.307603208228192,4.528337111861213,4.885565377556062,5.463498362725301,6.406065822940105,8.991268779496723,14.92104823574653,0.9995,0.9995,0.9895,0.055
mu-,300.0,60.0,2000,True,1141,0.9995,7.906070815022817,1.5909136565032276,0.0,6.681846135137747,7.047270994034441,7.554800337258702,8.418639725201444,9.818027124255423,13.67355329076454,18.68275960470949,0.9995,0.9995,0.9965,0.691
mu-,300.0,70.0,2000,True,1141,0.999,11.475821551253146,2.1764909403557002,0.0,9.582170767334999,10.342233585975723,11.181547300016152,12.3664831596187,14.069720863564955,18.604374634729634,23.36547241518581,0.999,0.999,0.999,0.9695
mu-,1000.0,0.0,2000,True,1141,1.0,3.986705988984877,1.0860022777457685,2.8611678127032656,3.1965298701282667,3.363603730314755,3.639371034917744,4.147071706357917,5.164720361820642,8.449964535088943,12.833475348450985,1.0,1.0,0.5405,0.0295
mu-,1000.0,20.0,2000,True,1141,1.0,4.224712432481882,1.1104818716702924,1.2363996791102325,3.4088470571639227,3.594991123862625,3.8860776694228245,4.467016332915628,5.427123070278482,8.723819475343992,14.331468993247135,1.0,0.9995,0.763,0.0305
mu-,1000.0,40.0,2000,True,1141,1.0,5.1686779852636064,1.35694830771671,2.144213097112386,4.208756218225761,4.429529962602658,4.793613513637562,5.412649771837056,6.4709108170081,10.851479293584038,17.27630467949062,1.0,1.0,0.985,0.0715
mu-,1000.0,60.0,2000,True,1141,1.0,8.05226858337843,2.10953119206104,3.280443924035296,6.525330954186407,6.9279389984374795,7.480576626698676,8.463874472087323,10.373804117335464,16.566202413356766,26.712572725489213,1.0,1.0,0.9985,0.6365
mu-,1000.0,70.0,2000,True,1141,1.0,11.682039464357764,2.933029420491697,1.5841272596379785,9.541328191372223,10.169936380578541,10.954060934544398,12.432100184755033,15.1271268614146,22.691959299947037,36.39447986302645,1.0,0.9995,0.9995,0.972
mu-,3000.0,0.0,2000,True,1141,1.0,4.050003251370897,1.1464277603563415,2.9211980346719906,3.249107292042049,3.4133524059219815,3.6717594866461574,4.213828821512735,5.278082419443331,8.906647329667388,15.403536943483571,1.0,1.0,0.58,0.0285
mu-,3000.0,20.0,2000,True,1141,1.0,4.314444353736985,1.2044336529973563,1.8433726769953183,3.4558962614893107,3.620668446991563,3.929102620807261,4.491491459803214,5.676558946689511,9.281489122015344,13.222361006817978,1.0,1.0,0.791,0.041
mu-,3000.0,40.0,2000,True,1141,1.0,5.2667053496485385,1.4923950710272067,2.2405657514659403,4.241809511098145,4.479334567584441,4.833328709616165,5.5314823548511125,6.652464987954866,10.834753589990763,19.902388333513112,1.0,1.0,0.9805,0.083
mu-,3000.0,60.0,2000,True,1141,1.0,8.105721862977445,2.138592264451812,3.3767555492829033,6.612367599490097,6.991702476746442,7.506202362337586,8.524766998911783,10.418437283270661,16.42828669354847,32.28877372250331,1.0,1.0,0.9975,0.667
mu-,3000.0,70.0,2000,True,1141,1.0,11.99651649369179,3.4207516640544666,4.668410007198404,9.685805354388927,10.33215392341214,11.197015797869351,12.599971191695179,15.228953294531978,25.940088040872197,40.815903679823776,1.0,1.0,1.0,0.9745
mu-,10000.0,0.0,2000,True,1141,1.0,4.114813977051717,1.1677138782244354,2.936363767283085,3.2529333590180585,3.4322489980331374,3.7124845982659194,4.294003876974412,5.489445362891519,8.72180132253533,12.50390185756759,1.0,1.0,0.607,0.037
mu-,10000.0,20.0,2000,True,1141,1.0,4.360302101438345,1.2991745398643906,1.9969145581699246,3.4822383424382863,3.651818364567567,3.9586166262843148,4.590785194392738,5.714569869226719,9.162111450564963,26.925580776478757,1.0,1.0,0.8155,0.0415
mu-,10000.0,40.0,2000,True,1141,1.0,5.334391947615817,1.4706221041746428,2.3507673397219224,4.297630574131923,4.517200169787526,4.872253224499825,5.604708104150331,6.99994271677478,11.586138130167743,16.97496607459033,1.0,1.0,0.983,0.091
mu-,10000.0,60.0,2000,True,1141,1.0,8.247096864207885,2.320488475537489,3.540326326312359,6.657689302896071,7.021856811986657,7.60907832785168,8.682627088313154,10.750646285781249,17.007121421679763,35.781864143532836,1.0,1.0,0.9995,0.675
mu-,10000.0,70.0,2000,True,1141,1.0,12.081040740501189,3.505395392550112,5.027606377272587,9.740493758638356,10.38420528237994,11.261416715671023,12.787657960720795,15.491441413588136,26.924079970705314,45.45023985818203,1.0,1.0,1.0,0.976
mu-,30000.0,0.0,2000,True,1141,1.0,4.129367060225257,1.2649886961633825,2.9474582507060445,3.2658491672153405,3.4214646552951367,3.7142153759143848,4.268501790917541,5.481583696197953,9.117738179457847,16.626392972737378,1.0,1.0,0.611,0.0395
mu-,30000.0,20.0,2000,True,1141,1.0,4.39628417861991,1.3361861770905592,1.7779259543104857,3.478198663539936,3.6625030258350613,3.9713765499448375,4.598495672140599,5.808274673860507,10.32712164978205,15.02108479540486,1.0,0.9995,0.824,0.045
mu-,30000.0,40.0,2000,True,1141,1.0,5.404998642119601,1.6215873248835762,2.3092020251362437,4.307918440767335,4.533411425425977,4.903567311835582,5.683370633908201,7.120044340709132,12.076798286755574,19.372973973708707,1.0,1.0,0.987,0.097
mu-,30000.0,60.0,2000,True,1141,1.0,8.320882433166462,2.458324016902452,3.2504282907858544,6.661081030079576,7.0423097465238085,7.614788948527684,8.692014408138999,11.019023124401878,18.40175133598345,30.102262254821262,1.0,1.0,0.9985,0.6885
mu-,30000.0,70.0,2000,True,1141,1.0,12.175534191134064,3.427951831564389,4.788362308418991,9.777030585771092,10.47931356969519,11.326936896682579,12.932141184299313,15.968526929821843,26.270607497665615,44.405016321026196,1.0,1.0,1.0,0.9645
mu-,100000.0,0.0,2000,True,1141,1.0,4.078054289795025,1.1538069908196384,2.940854573474828,3.267423126020355,3.4276666048138837,3.7179995635043785,4.233418892953916,5.277260168945549,9.067698630175714,13.720433795355923,1.0,1.0,0.608,0.0335
mu-,100000.0,20.0,2000,True,1141,1.0,4.337925858251612,1.283292344017836,1.6848986760908045,3.4763056187285106,3.637088612987161,3.948006956446271,4.515983167557965,5.663915759321075,9.52889929670594,19.54479088730424,1.0,0.9995,0.8125,0.042
mu-,100000.0,40.0,2000,True,1141,1.0,5.38490643382837,1.5509525798107535,2.3307907745615126,4.291436952952191,4.522265808906512,4.94392650403209,5.596710621009185,6.993487794118788,11.828954456033541,22.483008300663396,1.0,1.0,0.987,0.092
mu-,100000.0,60.0,2000,True,1141,1.0,8.317205467411949,2.458060639032523,3.2839738143481987,6.6581300893630715,7.054899380260264,7.606666600003181,8.70951575350739,11.041810048407802,17.710461956174868,35.473444466429015,1.0,1.0,0.9975,0.7085
mu-,100000.0,70.0,2000,True,1141,1.0,12.241807017872791,3.5530928706474563,4.935252292029,9.816194312869179,10.450856827381967,11.311151890422863,12.9234556081746,16.19508252587573,26.288577783089835,43.74737896824759,1.0,1.0,1.0,0.9775
neutron,300.0,0.0,2000,True,1141,0.041,0.5305037448648584,4.296993581336561,0.0,0.0,0.0,0.0,0.0,0.0,15.122613033730662,72.46149470626105,0.031,0.027,0.024,0.021
neutron,300.0,20.0,2000,True,1141,0.0385,0.5562128793105573,4.371351204764553,0.0,0.0,0.0,0.0,0.0,0.0,20.364949518245048,70.58905883940096,0.0295,0.0275,0.0225,0.021
neutron,300.0,40.0,2000,True,1141,0.0445,0.8104927956318135,6.581982289837758,0.0,0.0,0.0,0.0,0.0,0.0,26.472877889606256,150.07295320022692,0.0335,0.03,0.027,0.023
neutron,300.0,60.0,2000,True,1141,0.0715,1.274753589291808,8.606520922418177,0.0,0.0,0.0,0.0,0.0,0.0,40.94385903022909,228.91604287904752,0.0575,0.05,0.0455,0.0385
neutron,300.0,70.0,2000,True,1141,0.1185,2.266707690559506,11.122053725609724,0.0,0.0,0.0,0.0,0.0,0.5185373970811499,50.45921081669453,197.18740330293755,0.095,0.082,0.0755,0.063
neutron,1000.0,0.0,2000,True,1141,0.044,1.083040696980962,8.121616174275983,0.0,0.0,0.0,0.0,0.0,0.0,37.08263778523871,129.5966873248713,0.0345,0.034,0.032,0.0285
neutron,1000.0,20.0,2000,True,1141,0.065,1.6737564089721257,11.520267139905776,0.0,0.0,0.0,0.0,0.0,0.0,46.01938012813184,194.2290998608085,0.0525,0.0465,0.044,0.0365
neutron,1000.0,40.0,2000,True,1141,0.064,1.412728236324837,10.422576622466972,0.0,0.0,0.0,0.0,0.0,0.0,44.441775916964346,179.00639923043292,0.0515,0.0465,0.042,0.0355
neutron,1000.0,60.0,2000,True,1141,0.0975,2.8632636943686056,15.24838986680353,0.0,0.0,0.0,0.0,0.0,0.0,83.69548829935951,245.1524615659736,0.076,0.0715,0.0645,0.055
neutron,1000.0,70.0,2000,True,1141,0.1275,3.8107854468661233,17.155708448207033,0.0,0.0,0.0,0.0,0.0,1.0131223472073452,91.89095976518144,212.02673948988254,0.1015,0.0915,0.084,0.077
neutron,3000.0,0.0,2000,True,1141,0.053,2.1454083201210246,14.787883391704144,0.0,0.0,0.0,0.0,0.0,0.0,73.01415371145272,249.9199162320466,0.047,0.0425,0.0385,0.035
neutron,3000.0,20.0,2000,True,1141,0.0515,1.5333888111953675,11.589968405835627,0.0,0.0,0.0,0.0,0.0,0.0,47.990415661601865,244.4014488551001,0.046,0.041,0.0375,0.028
neutron,3000.0,40.0,2000,True,1141,0.0675,2.7402599918997423,18.18432830237024,0.0,0.0,0.0,0.0,0.0,0.0,79.54653967262439,361.4630393191876,0.055,0.0505,0.047,0.0425
neutron,3000.0,60.0,2000,True,1141,0.103,3.997943614312951,19.937636964479236,0.0,0.0,0.0,0.0,0.0,0.1059181209171586,108.29889492339977,218.51158749604227,0.0815,0.0715,0.0675,0.061
neutron,3000.0,70.0,2000,True,1141,0.1415,7.254916271211055,31.33083032608942,0.0,0.0,0.0,0.0,0.0,6.58188277670918,181.19959262753832,470.3622649042664,0.117,0.111,0.107,0.099
neutron,10000.0,0.0,2000,True,1141,0.0525,6.299786979260279,38.37364169746815,0.0,0.0,0.0,0.0,0.0,0.0,200.67034873298928,498.6865322456936,0.0475,0.0465,0.0445,0.044
neutron,10000.0,20.0,2000,True,1141,0.0495,5.7710308147669584,38.40042954561872,0.0,0.0,0.0,0.0,0.0,0.0,199.97720418756134,714.2242280364172,0.043,0.0425,0.0415,0.04
neutron,10000.0,40.0,2000,True,1141,0.069,7.568394952334404,40.48905039166887,0.0,0.0,0.0,0.0,0.0,0.0,253.4721724272674,427.26366479553906,0.06,0.0555,0.0535,0.052
neutron,10000.0,60.0,2000,True,1141,0.091,10.90357212324964,52.684099561655465,0.0,0.0,0.0,0.0,0.0,0.0,282.1803351980893,680.200687780479,0.078,0.073,0.0685,0.0675
neutron,10000.0,70.0,2000,True,1141,0.1315,18.94173392963642,68.28135327765041,0.0,0.0,0.0,0.0,0.0,28.54604211150713,351.09997742215523,696.0442568943797,0.1155,0.112,0.1085,0.107
neutron,30000.0,0.0,2000,True,1141,0.0515,5.89989476190554,38.01487535430862,0.0,0.0,0.0,0.0,0.0,0.0,207.84195208911098,741.7329264357489,0.042,0.04,0.037,0.0365
neutron,30000.0,20.0,2000,True,1141,0.045,4.600578928955742,31.1201987884167,0.0,0.0,0.0,0.0,0.0,0.0,171.4415055819235,451.8155015122438,0.0375,0.037,0.036,0.0355
neutron,30000.0,40.0,2000,True,1141,0.0705,9.885204213841181,49.76032037033793,0.0,0.0,0.0,0.0,0.0,0.0,258.8646329307768,616.3667723996884,0.064,0.0625,0.0615,0.0605
neutron,30000.0,60.0,2000,True,1141,0.0955,13.949105842975388,60.78420144008873,0.0,0.0,0.0,0.0,0.0,0.0,337.8706190974232,745.3430581934391,0.084,0.079,0.0775,0.075
neutron,30000.0,70.0,2000,True,1141,0.1315,23.76555471368542,87.73778641454832,0.0,0.0,0.0,0.0,0.0,29.662131018319684,434.5332033097739,1003.7653689455722,0.122,0.1165,0.1145,0.111
neutron,100000.0,0.0,2000,True,1141,0.054,7.0506174371215575,40.686420535220904,0.0,0.0,0.0,0.0,0.0,0.0,217.3377113860839,500.53166462709453,0.0485,0.048,0.0465,0.0455
neutron,100000.0,20.0,2000,True,1141,0.0485,4.756305012528935,31.87859162849033,0.0,0.0,0.0,0.0,0.0,0.0,172.03244461606954,466.36484341089016,0.04,0.038,0.0375,0.0365
neutron,100000.0,40.0,2000,True,1141,0.0595,6.659824660128579,37.599081400019756,0.0,0.0,0.0,0.0,0.0,0.0,210.67390139751998,522.8499286342266,0.053,0.0505,0.0495,0.048
neutron,100000.0,60.0,2000,True,1141,0.086,15.117217347082326,67.9030191545815,0.0,0.0,0.0,0.0,0.0,0.0,369.3919885328365,937.549126037687,0.0775,0.0745,0.074,0.0735
neutron,100000.0,70.0,2000,True,1141,0.1055,21.67201284374582,90.53900660014523,0.0,0.0,0.0,0.0,0.0,0.2979662197951272,478.6357366443901,1350.7946426015742,0.09,0.0875,0.0855,0.085
pi+,300.0,0.0,2000,True,1141,0.999,5.73471067277979,11.580204865024612,0.0,3.3695659117303167,3.5470072102891166,3.8178881693180404,4.3542013908902035,5.671031218388953,58.50014933174632,212.89412645801923,0.999,0.998,0.7235,0.0555
pi+,300.0,20.0,2000,True,1141,1.0,5.776426350362511,9.555499245902011,2.1908353776127867,3.586595676126889,3.7787430811825247,4.101885916594632,4.7025039409300025,5.92117427182939,52.773273121052,172.83420022679283,1.0,1.0,0.9045,0.0615
pi+,300.0,40.0,2000,True,1141,1.0,6.924337153929652,9.738200155155077,1.022441366838362,4.451597909668711,4.682818064977898,5.078751808144975,5.82409306680781,7.189006610382745,56.09745312391094,131.55016639789685,1.0,0.9995,0.987,0.103
pi+,300.0,60.0,2000,True,1141,0.997,11.36962573827934,17.376912572229493,0.0,6.825235402456711,7.255680968787092,7.861902984075964,8.925814559275029,11.703551432454018,99.81618737405279,307.82066803903365,0.9965,0.996,0.9935,0.7925
pi+,300.0,70.0,2000,True,1141,0.995,16.409018514548194,19.924617572083665,0.0,9.704502439376236,10.676313755583882,11.650982068345268,13.339879501775155,19.674576588084268,118.56963638113275,267.24312648535334,0.9925,0.9905,0.99,0.965
pi+,1000.0,0.0,2000,True,1141,1.0,5.581954241776127,11.925782402896969,2.8559642959205984,3.1981298707158587,3.355359738227393,3.658138038907979,4.240533253417738,5.5691359491377,64.44980032267347,204.12780247700982,1.0,1.0,0.5535,0.0555
pi+,1000.0,20.0,2000,True,1141,1.0,5.697616013541069,10.43727505120445,1.9201619205728877,3.416799539674317,3.5977110905389917,3.900384391922093,4.572644736817012,5.947065825246623,60.09357628200977,155.03016089499968,1.0,1.0,0.7685,0.0635
pi+,1000.0,40.0,2000,True,1141,0.9995,7.048756714637493,12.70796642291479,0.0,4.230953341271439,4.450441428601577,4.823945611362456,5.662291671670448,7.55317607217251,63.329822911843394,199.25156545946615,0.999,0.999,0.988,0.114
pi+,1000.0,60.0,2000,True,1141,0.999,10.492154778984117,15.193433015438636,0.0,6.537327732183925,6.902314399784994,7.470260735539581,8.808682470959038,11.703852446843133,88.38045363881,192.64242295983823,0.999,0.999,0.9955,0.628
pi+,1000.0,70.0,2000,True,1141,0.999,16.273427790105508,23.48880334689334,0.0,9.576741978258411,10.219356627288683,11.212515621550022,13.040759080153029,18.76471332529223,121.28245526743338,534.4866812437381,0.9975,0.997,0.9955,0.966
pi+,3000.0,0.0,2000,True,1141,1.0,5.683502068889866,13.500402666641312,2.9210539215365308,3.2627962909172674,3.4298238337653792,3.75065909224584,4.370170035902721,5.7472527558224895,58.875760510336214,224.7707868289954,1.0,1.0,0.615,0.0525
pi+,3000.0,20.0,2000,True,1141,1.0,5.780421614994959,11.360947546748989,1.7768202797137822,3.4637132084343962,3.6325267303981024,3.9692588363874366,4.644185376095603,6.2968620323717,52.34952147863517,196.39241627694955,1.0,0.9995,0.7995,0.0735
pi+,3000.0,40.0,2000,True,1141,1.0,8.070576839295887,20.24559184434798,2.177005322708817,4.254675775913047,4.489762413593528,4.883041530334441,5.719049203289654,7.524981553700924,97.79308541469872,334.47947448030203,1.0,1.0,0.987,0.1165
